TRADEDATE,OPEN,HIGH,LOW,CLOSE,VOLUME
2014-06-09,238.08,241.79,237.02,240.36,6373420
2014-06-10,246.48,246.48,239.65,242.8,5042580
2014-06-11,242.41,249.66,242.12,249.66,12959310
2014-06-16,249.01,254.87,245.67,253.3,19174760
2014-06-17,253.25,257.3,250.1,251.59,7504200
2014-06-18,251.52,252.58,249.23,250.87,7890720
2014-06-19,253.0,254.23,249.24,249.89,8963490
2014-06-20,250.65,251.84,248.07,250.11,6944910
2014-06-23,250.28,253.3,250.0,252.3,4943100
2014-06-24,253.05,258.3,252.7,257.81,6899670
2014-06-25,256.36,257.69,248.74,250.0,6756610
2014-06-26,251.25,252.44,248.5,249.24,4648100
2014-06-27,249.9,251.24,247.11,249.49,4764260
2014-06-30,249.67,250.11,246.35,249.3,3782240
2014-07-01,248.95,250.35,247.17,250.16,2410840
2014-07-02,250.52,255.29,249.72,255.19,6029760
2014-07-03,255.1,258.55,255.1,257.7,5029670
2014-07-04,256.85,259.0,253.9,253.9,5432990
2014-07-07,244.0,248.99,241.12,248.99,6265420
2014-07-08,248.9,254.5,248.64,249.99,7000330
2014-07-09,249.0,249.9,245.32,247.95,4485820
2014-07-10,248.1,249.72,242.2,244.95,7532330
2014-07-11,245.9,246.65,242.61,246.01,4108780
2014-07-14,246.48,247.88,241.57,242.0,3311240
2014-07-15,242.58,244.44,240.5,241.92,5356490
2014-07-16,241.9,245.3,240.73,244.18,4088830
2014-07-17,237.0,237.0,229.02,233.7,10709070
2014-07-18,229.02,232.18,229.02,231.75,7864560
2014-07-21,220.83,231.48,220.83,225.91,5478310
2014-07-22,227.76,229.5,226.23,226.76,7344200
2014-07-23,229.52,229.52,220.11,221.8,6242370
2014-07-24,222.0,222.45,220.21,222.45,5698180
2014-07-25,222.38,223.99,219.65,220.84,8196760
2014-07-28,220.61,220.97,214.39,218.21,8812750
2014-07-29,218.7,221.44,217.06,220.3,6805200
2014-07-30,218.95,226.87,217.01,224.0,9399760
2014-07-31,224.99,226.72,222.12,223.0,5640440
2014-08-01,222.09,224.0,219.42,221.79,5781690
2014-08-04,221.33,223.38,219.0,219.9,3908940
2014-08-05,221.01,221.78,219.08,220.0,3604190
2014-08-06,219.9,223.76,218.55,219.55,5711540
2014-08-07,218.79,222.99,218.68,221.0,7628050
2014-08-08,221.33,222.55,219.51,219.54,3810580
2014-08-11,224.9,225.64,221.21,221.38,4453750
2014-08-12,221.71,223.2,219.75,221.65,3489390
2014-08-13,221.45,227.33,221.45,225.99,6812810
2014-08-14,229.26,229.26,224.57,226.3,4673440
2014-08-15,226.0,226.91,224.65,225.0,3531470
2014-08-18,225.0,226.64,223.66,224.68,2300560
2014-08-19,224.87,227.71,224.87,227.4,5336200
2014-08-20,227.71,231.8,226.83,231.54,8633490
2014-08-21,231.1,234.7,231.1,233.0,3762610
2014-08-22,234.0,234.0,228.0,230.03,3994060
2014-08-25,230.22,232.2,229.36,231.69,1977830
2014-08-26,232.0,232.65,229.22,229.22,1947630
2014-08-27,230.1,233.0,229.73,231.69,3600420
2014-08-28,231.69,232.0,226.06,228.99,5338320
2014-08-29,228.53,231.44,226.0,226.0,3224570
2014-09-01,226.25,232.0,226.25,229.0,4709250
2014-09-02,229.55,231.0,227.94,230.5,2884730
2014-09-03,230.5,236.9,229.92,236.13,8965910
2014-09-04,235.99,237.97,233.13,236.54,3670470
2014-09-05,234.95,239.09,234.51,238.0,4843110
2014-09-08,236.4,238.85,232.23,234.02,4822180
2014-09-09,234.01,235.92,233.92,234.55,2511410
2014-09-10,234.49,236.0,232.71,234.9,2041280
2014-09-11,234.79,236.35,230.01,230.01,3762330
2014-09-12,230.0,234.2,228.51,233.2,4158350
2014-09-15,233.0,234.02,231.21,232.19,5924820
2014-09-16,234.67,241.62,232.48,240.5,6048810
2014-09-17,239.95,240.5,234.8,237.34,4742790
2014-09-18,237.59,241.0,236.0,238.76,3074850
2014-09-19,239.0,239.0,231.72,233.5,5548090
2014-09-22,234.38,234.52,230.0,230.0,3298760
2014-09-23,230.55,233.0,230.04,232.79,3304420
2014-09-24,233.46,234.31,231.83,232.36,3135650
2014-09-25,233.0,234.53,230.79,231.2,2793420
2014-09-26,231.5,233.44,228.93,232.39,4619220
2014-09-29,233.77,236.02,228.74,229.0,5631560
2014-09-30,229.36,233.7,228.5,232.0,3698040
2014-10-01,231.61,233.13,230.0,230.0,2679530
2014-10-02,229.08,230.57,225.79,226.37,3537850
2014-10-03,228.64,230.3,226.98,227.73,2643740
2014-10-06,229.37,233.47,229.37,232.07,3475620
2014-10-07,232.11,232.94,229.65,231.3,2246410
2014-10-08,230.5,232.75,227.5,227.5,4871320
2014-10-09,230.01,231.25,227.05,228.47,3447860
2014-10-10,226.0,227.18,221.85,222.3,5580800
2014-10-13,221.99,227.79,221.4,225.53,2911110
2014-10-14,225.5,233.47,225.0,230.3,4896610
2014-10-15,229.95,230.21,225.64,226.61,3116270
2014-10-16,227.07,229.93,223.0,224.15,4512650
2014-10-17,225.94,230.1,225.1,228.69,3457610
2014-10-20,229.24,230.75,225.55,227.2,3537880
2014-10-21,227.01,229.45,225.0,228.24,2310250
2014-10-22,229.39,229.39,224.71,225.4,2909900
2014-10-23,224.8,225.72,222.25,224.2,4956200
2014-10-24,224.45,226.0,222.5,225.88,2493030
2014-10-27,227.76,229.28,225.65,227.9,3260300
2014-10-28,228.53,231.5,227.49,229.6,3141570
2014-10-29,230.35,233.45,228.21,233.45,4423520
2014-10-30,232.41,236.2,230.51,235.96,6195750
2014-10-31,236.43,239.9,234.71,239.9,4992590
2014-11-03,240.06,240.9,237.38,240.3,1517640
2014-11-05,239.23,239.88,234.52,239.88,5601670
2014-11-06,239.75,243.95,238.5,239.21,4736410
2014-11-07,240.4,243.92,237.0,239.02,8463260
2014-11-10,240.87,243.04,239.01,239.86,3570780
2014-11-11,239.54,242.37,238.85,239.34,4508050
2014-11-12,239.5,240.34,236.0,237.23,4176190
2014-11-13,236.65,238.6,231.5,231.5,5047940
2014-11-14,231.5,235.4,230.13,233.79,4164080
2014-11-17,233.04,235.05,232.35,233.97,1791880
2014-11-18,234.95,235.98,233.5,235.7,4850340
2014-11-19,235.65,235.99,234.4,235.0,3124540
2014-11-20,235.0,237.0,234.03,235.8,4608280
2014-11-21,236.5,241.59,235.07,240.4,7843450
2014-11-24,241.06,241.49,236.49,237.62,3158270
2014-11-25,239.0,239.0,235.02,237.01,2431410
2014-11-26,236.4,238.58,234.33,238.0,4222580
2014-11-27,237.62,239.1,232.45,233.66,4020190
2014-11-28,232.87,234.86,228.92,233.74,5127800
2014-12-01,232.0,239.5,231.05,233.5,10316100
2014-12-02,234.9,235.0,230.3,232.75,6439860
2014-12-03,233.0,235.45,227.5,230.45,8890610
2014-12-04,231.0,232.75,228.3,228.3,6370370
2014-12-05,228.8,229.0,221.7,221.95,4806410
2014-12-08,222.0,226.2,210.65,212.2,7582440
2014-12-09,211.7,217.9,205.5,213.35,7199030
2014-12-10,220.15,220.15,212.15,213.5,4611170
2014-12-11,213.9,215.35,204.3,208.0,7303450
2014-12-12,207.0,215.45,200.0,210.75,7098610
2014-12-15,211.35,213.1,201.3,201.5,8782990
2014-12-16,201.5,205.0,183.95,200.65,12196960
2014-12-17,200.75,206.5,190.1,194.65,10755000
2014-12-18,200.05,212.0,196.3,196.9,13451330
2014-12-19,197.95,201.35,187.4,194.15,7712830
2014-12-22,196.05,208.95,194.0,198.9,9365290
2014-12-23,200.0,203.95,195.5,196.65,4593370
2014-12-24,195.5,199.0,193.2,193.2,3504880
2014-12-25,193.2,196.25,192.0,195.0,1713440
2014-12-26,195.45,198.55,194.7,196.75,2007450
2014-12-29,197.05,206.5,195.15,201.8,5206380
2014-12-30,200.05,201.35,192.3,195.8,3516390
2015-01-05,193.25,200.0,192.0,196.75,3054380
2015-01-06,195.65,203.0,195.3,200.3,3351110
2015-01-08,202.15,215.3,201.05,214.95,5965920
2015-01-09,215.0,216.95,204.2,206.6,4373540
2015-01-12,205.5,209.7,201.95,204.0,3142690
2015-01-13,204.0,208.75,201.05,204.9,3118610
2015-01-14,204.9,210.9,204.3,209.5,3145770
2015-01-15,211.8,224.3,211.3,219.9,9179770
2015-01-16,219.9,226.7,216.75,226.0,5762150
2015-01-19,226.05,237.35,223.9,225.3,9138130
2015-01-20,226.5,232.2,222.4,227.0,8175330
2015-01-21,227.55,234.8,226.05,234.6,5929330
2015-01-22,234.8,244.6,234.05,241.8,9392470
2015-01-23,242.0,247.75,241.55,243.9,7516960
2015-01-26,243.0,243.0,234.7,237.25,4026100
2015-01-27,234.7,245.0,233.0,239.0,6517270
2015-01-28,240.2,241.3,230.25,231.5,6896170
2015-01-29,231.45,236.0,226.55,226.55,4169590
2015-01-30,228.8,232.3,225.0,229.35,6764140
2015-02-02,231.65,234.35,224.5,230.55,7699860
2015-02-03,231.7,241.7,231.15,238.35,13897040
2015-02-04,239.95,242.8,237.7,239.0,7528100
2015-02-05,237.35,251.6,235.25,251.0,9082730
2015-02-06,251.1,261.0,250.5,261.0,12580320
2015-02-09,260.9,269.8,256.25,257.0,8449530
2015-02-10,255.3,264.35,253.0,257.05,5311240
2015-02-11,260.05,272.75,260.0,265.35,8593430
2015-02-12,265.5,282.9,264.05,274.05,12838040
2015-02-13,278.05,290.75,277.7,290.2,9921190
2015-02-16,291.0,294.2,275.1,279.7,8148830
2015-02-17,278.9,289.85,271.15,275.95,8881110
2015-02-18,278.05,283.4,276.05,281.45,5222100
