TRADEDATE,OPEN,HIGH,LOW,CLOSE,VOLUME
2013-12-16,85444.0,86334.0,85340.0,85985.0,2859
2013-12-17,84642.0,86900.0,84642.0,85800.0,2844
2013-12-18,85800.0,85800.0,85252.0,85500.0,1552
2013-12-19,85510.0,86555.0,85449.0,85875.0,2848
2013-12-20,85820.0,86065.0,84502.0,85300.0,6067
2013-12-23,85295.0,85799.0,84374.0,85725.0,2610
2013-12-24,85558.0,86380.0,85229.0,86151.0,1786
2013-12-25,86251.0,86980.0,86201.0,86721.0,2136
2013-12-26,86802.0,87789.0,86608.0,87386.0,2699
2013-12-27,87389.0,87432.0,85500.0,85888.0,3637
2013-12-30,85449.0,86539.0,84990.0,85900.0,2662
2014-01-06,85102.0,86758.0,83214.0,83817.0,3074
2014-01-08,83909.0,84101.0,82251.0,82800.0,5103
2014-01-09,83000.0,83610.0,83000.0,83251.0,2724
2014-01-10,83101.0,83850.0,82766.0,83635.0,5957
2014-01-13,83430.0,84024.0,83011.0,83620.0,3424
2014-01-14,83000.0,84456.0,82366.0,83920.0,5838
2014-01-15,84293.0,84379.0,83420.0,83902.0,2341
2014-01-16,84186.0,84329.0,83217.0,83557.0,4275
2014-01-17,83499.0,84134.0,83418.0,83731.0,2988
2014-01-20,83505.0,83999.0,83403.0,83645.0,980
2014-01-21,83711.0,84352.0,83665.0,84172.0,4030
2014-01-22,84452.0,85688.0,83806.0,84400.0,3845
2014-01-23,84238.0,85350.0,84003.0,85000.0,6195
2014-01-24,84222.0,85920.0,84197.0,85446.0,5252
2014-01-27,85030.0,86056.0,83662.0,84850.0,7358
2014-01-28,84523.0,84828.0,81321.0,83765.0,10797
2014-01-29,83511.0,83775.0,80858.0,81480.0,12777
2014-01-30,81187.0,82379.0,79908.0,80450.0,8690
2014-01-31,80369.0,81159.0,79450.0,80182.0,13250
2014-02-03,79896.0,81098.0,79053.0,79447.0,4885
2014-02-04,79250.0,80599.0,78200.0,79986.0,10022
2014-02-05,80000.0,80406.0,79378.0,79642.0,3196
2014-02-06,79921.0,79996.0,78525.0,79246.0,4875
2014-02-07,79709.0,79798.0,78660.0,78680.0,4143
2014-02-10,79077.0,79980.0,78807.0,79570.0,3485
2014-02-11,79775.0,79856.0,78125.0,78395.0,7754
2014-02-12,78675.0,80430.0,78123.0,80290.0,7202
2014-02-13,80145.0,82216.0,80000.0,81499.0,8553
2014-02-14,81647.0,82284.0,80861.0,81703.0,2332
2014-02-17,82099.0,82293.0,80504.0,81300.0,2996
2014-02-18,80801.0,82144.0,80101.0,80262.0,4087
2014-02-19,80268.0,80931.0,79670.0,80350.0,6213
2014-02-20,80251.0,81614.0,79702.0,81200.0,6308
2014-02-21,81425.0,81445.0,79960.0,80229.0,2704
2014-02-24,80228.0,80279.0,79702.0,79859.0,1297
2014-02-25,79793.0,80145.0,79525.0,79901.0,1757
2014-02-26,79949.0,81184.0,79817.0,80492.0,14096
2014-02-27,81299.0,81299.0,79901.0,80951.0,4950
2014-02-28,80674.0,81190.0,79651.0,81190.0,3878
