TRADEDATE,OPEN,HIGH,LOW,CLOSE,VOLUME
2014-06-09,49.59,49.74,49.09,49.42,1740420
2014-06-10,49.35,49.35,47.78,48.6,2858080
2014-06-11,48.56,49.25,48.2,48.33,1747920
2014-06-16,47.9,48.94,46.83,48.3,5256360
2014-06-17,48.3,48.89,47.61,48.39,2565250
2014-06-18,48.53,49.5,48.2,49.17,2450060
2014-06-19,49.6,50.3,48.7,48.97,2394930
2014-06-20,49.17,49.17,47.8,47.8,1778640
2014-06-23,48.0,48.32,46.29,46.85,2543640
2014-06-24,47.02,47.6,46.81,47.46,2674080
2014-06-25,47.32,47.32,45.65,45.8,2119910
2014-06-26,46.03,46.2,45.52,45.75,1407260
2014-06-27,45.0,47.0,44.9,47.0,2929670
2014-06-30,47.33,47.67,46.41,47.38,2318460
2014-07-01,47.29,47.9,46.9,47.72,1775530
2014-07-02,47.72,48.99,47.6,48.8,3193780
2014-07-03,48.57,49.87,48.57,49.69,3029540
2014-07-04,49.69,49.96,48.66,49.09,2445850
2014-07-07,49.14,50.3,48.7,50.1,2148360
2014-07-08,50.42,50.92,49.62,49.97,2735300
2014-07-09,49.92,50.45,49.3,49.53,1785330
2014-07-10,49.58,50.0,48.01,48.4,3045780
2014-07-11,48.46,48.98,48.06,48.9,1700610
2014-07-14,48.86,49.42,48.45,48.9,1241680
2014-07-15,48.9,50.13,48.6,49.47,2223530
2014-07-16,49.44,50.7,49.21,49.99,2633430
2014-07-17,50.0,50.0,49.05,49.9,2905070
2014-07-18,49.18,49.6,48.53,48.79,1923620
2014-07-21,48.9,48.91,46.28,46.28,2743290
2014-07-22,46.55,48.27,46.55,47.72,2558050
2014-07-23,47.86,48.45,47.11,47.36,1454180
2014-07-24,47.04,48.0,46.8,47.92,1179190
2014-07-25,47.86,47.86,46.9,47.27,1688440
2014-07-28,47.34,47.47,45.8,46.2,1670640
2014-07-29,46.35,47.85,46.23,47.65,2063050
2014-07-30,47.25,49.45,47.22,47.6,2236890
2014-07-31,47.53,48.73,47.5,47.5,1930820
2014-08-01,47.51,47.73,46.57,47.3,1456370
2014-08-04,47.41,48.14,47.39,47.73,1906860
2014-08-05,47.8,48.03,47.0,47.0,903880
2014-08-06,46.91,47.95,46.13,46.62,2267070
2014-08-07,46.42,47.83,46.23,46.83,3224810
2014-08-08,46.84,48.69,46.63,48.32,2360780
2014-08-11,48.53,50.5,48.52,49.5,2079710
2014-08-12,49.14,49.74,48.6,48.99,1330410
2014-08-13,48.89,51.35,48.71,51.33,3244390
2014-08-14,51.75,51.87,50.46,50.81,3144340
2014-08-15,50.5,51.62,50.36,51.4,1512450
2014-08-18,51.0,51.61,50.63,51.28,1629420
2014-08-19,51.29,53.0,51.29,52.83,1775460
2014-08-20,52.97,54.0,52.52,53.93,2038350
2014-08-21,54.0,54.54,53.34,53.9,2843590
2014-08-22,53.58,54.1,53.09,54.1,1927700
2014-08-25,54.0,54.73,53.66,54.29,1105340
2014-08-26,54.25,54.43,53.7,53.83,973870
2014-08-27,53.96,54.6,53.95,54.08,978110
2014-08-28,54.0,54.08,52.62,53.58,5479810
2014-08-29,53.47,54.11,52.72,53.26,1649620
2014-09-01,53.44,54.05,52.26,52.36,2612950
2014-09-02,52.38,52.9,52.0,52.65,1346480
2014-09-03,52.67,54.94,52.5,54.39,3757780
2014-09-04,54.49,54.95,53.81,54.62,1647820
2014-09-05,54.5,55.66,54.38,54.55,1684950
2014-09-08,54.55,56.28,54.22,55.19,2286170
2014-09-09,55.23,55.95,54.51,54.55,1903960
2014-09-10,54.5,54.56,53.92,54.1,1052680
2014-09-11,54.25,54.9,53.8,54.0,1986020
2014-09-12,54.11,54.96,53.56,54.9,1138460
2014-09-15,54.57,55.5,53.9,55.26,3787060
2014-09-16,55.33,57.14,55.17,57.05,2900440
2014-09-17,57.15,57.69,56.24,57.34,2395230
2014-09-18,57.32,57.9,56.65,56.65,1671780
2014-09-19,56.72,57.04,56.23,56.34,1531740
2014-09-22,56.03,57.0,56.03,56.26,1451470
2014-09-23,56.06,56.73,55.76,56.23,1420460
2014-09-24,56.49,57.0,56.23,56.26,1332730
2014-09-25,56.45,57.29,56.0,56.1,1368510
2014-09-26,56.08,56.96,55.55,56.9,1212460
2014-09-29,57.0,57.62,56.0,56.22,2382150
2014-09-30,56.48,57.7,56.01,57.62,2196040
2014-10-01,57.55,58.38,57.11,57.82,1352340
2014-10-02,57.445,57.7,56.365,56.93,1704010
2014-10-03,56.985,57.7,55.1,55.645,2491450
2014-10-06,56.35,56.675,55.32,55.865,1572900
2014-10-07,55.905,56.145,54.53,55.0,1850250
2014-10-08,55.0,55.205,54.05,54.65,1405650
2014-10-09,54.9,55.225,54.105,54.17,2383120
2014-10-10,53.75,53.98,53.06,53.305,2697770
2014-10-13,53.21,53.72,52.825,53.0,3216640
2014-10-14,50.4,54.085,50.4,52.75,3152680
2014-10-15,52.545,53.045,51.5,51.56,2498610
2014-10-16,51.66,52.17,49.81,51.85,5106590
2014-10-17,52.0,52.6,50.25,50.285,5676510
2014-10-20,50.215,50.645,49.285,49.925,3228010
2014-10-21,49.925,50.33,48.525,48.75,5831190
2014-10-22,48.9,49.905,48.18,48.84,5045950
2014-10-23,48.81,49.365,47.995,49.1,3959420
2014-10-24,49.1,50.62,48.61,50.62,9974790
2014-10-27,51.0,52.425,51.0,52.26,6655230
2014-10-28,52.28,53.7,52.11,52.4,7589880
2014-10-29,52.855,55.32,51.405,55.15,17559930
2014-10-30,54.98,55.95,53.87,54.88,6774150
2014-10-31,55.31,55.455,54.435,55.055,3977090
2014-11-03,55.17,56.66,55.06,55.8,2698500
2014-11-05,55.375,57.49,54.9,57.485,5696270
2014-11-06,57.5,59.03,56.76,56.98,5644700
2014-11-07,57.265,58.44,56.06,57.575,7442260
2014-11-10,57.89,60.25,57.89,60.25,5602320
2014-11-11,60.5,61.99,60.25,61.37,9786200
2014-11-12,61.65,62.575,59.42,59.685,5433320
2014-11-13,59.875,60.245,58.235,58.58,4368170
2014-11-14,58.23,59.46,58.03,59.355,3528280
2014-11-17,59.295,60.14,59.1,59.82,3193260
2014-11-18,59.99,60.895,59.35,60.375,6705810
2014-11-19,60.47,61.685,59.715,61.5,4003140
2014-11-20,61.665,61.985,60.255,60.65,2815590
2014-11-21,60.705,61.285,59.605,60.51,2566910
2014-11-24,60.775,60.775,58.53,58.775,4984520
2014-11-25,58.75,60.095,58.1,60.095,4214110
2014-11-26,59.975,60.24,59.035,59.56,2729980
2014-11-27,59.6,59.6,58.39,58.59,3017910
2014-11-28,58.375,60.8,57.115,60.43,5778850
2014-12-01,60.165,64.45,60.165,63.15,7896430
2014-12-02,63.425,64.3,62.5,63.37,4640810
2014-12-03,63.85,65.38,63.345,64.7,7904700
2014-12-04,64.7,65.1,61.6,61.6,6007290
2014-12-05,61.6,62.65,59.61,60.71,4095930
2014-12-08,60.85,62.835,58.21,58.465,5416450
2014-12-09,58.5,60.375,56.57,59.89,3849730
2014-12-10,59.85,62.24,59.85,60.795,3059850
2014-12-11,60.985,61.42,59.52,60.755,3391230
2014-12-12,60.75,62.24,58.5,60.61,3745060
2014-12-15,60.725,63.47,60.0,63.08,6626410
2014-12-16,62.89,68.25,55.425,68.195,10736760
2014-12-17,68.64,75.44,68.2,68.6,8551200
2014-12-18,68.6,72.46,63.1,71.015,6581650
2014-12-19,69.81,71.97,68.785,68.785,8046230
2014-12-22,69.7,70.765,65.745,68.35,6116790
2014-12-23,68.35,68.375,65.815,66.0,3157740
2014-12-24,66.0,68.97,65.015,67.95,2183420
2014-12-25,68.75,70.0,67.15,70.0,1193000
2014-12-26,70.0,72.325,68.79,68.88,1250450
2014-12-29,69.06,73.0,65.51,67.185,3135870
2014-12-30,67.05,67.44,54.31,66.79,2213980
2015-01-05,65.505,68.33,64.68,66.285,1739730
2015-01-06,66.0,67.44,65.805,66.7,1387350
2015-01-08,66.855,68.1,66.75,67.41,3818680
2015-01-09,67.405,68.095,66.8,67.9,1659200
2015-01-12,67.8,70.12,67.295,70.12,2429820
2015-01-13,70.175,73.945,69.52,72.505,3384710
2015-01-14,72.505,73.385,71.21,72.35,2331270
2015-01-15,72.45,75.45,72.35,75.18,3846500
2015-01-16,75.28,75.99,73.67,75.7,2968370
2015-01-19,75.7,76.465,75.015,75.43,2038360
2015-01-20,75.35,79.545,73.945,76.85,5622530
2015-01-21,76.955,77.7,76.315,76.47,1933320
2015-01-22,76.84,80.7,76.665,79.895,4439880
2015-01-23,79.73,82.0,79.505,79.505,3336010
2015-01-26,79.22,82.95,77.12,82.845,3456650
2015-01-27,81.845,87.67,80.52,86.695,4488780
2015-01-28,87.0,90.0,85.54,86.11,4527960
2015-01-29,85.835,89.465,85.5,89.155,3164560
2015-01-30,89.1,92.0,87.105,91.995,4540000
2015-02-02,92.0,93.6,88.37,88.5,2951900
2015-02-03,89.045,89.495,87.155,88.5,1716280
2015-02-04,88.505,89.5,87.31,89.305,1411110
2015-02-05,89.5,91.495,88.115,88.495,1867180
2015-02-06,87.295,91.995,87.295,91.045,3543890
2015-02-09,91.15,93.5,89.02,89.83,3835380
2015-02-10,88.35,91.0,88.23,89.15,1479250
2015-02-11,90.01,90.5,87.7,88.6,2727670
2015-02-12,89.745,90.595,87.705,88.79,2517380
2015-02-13,91.615,91.615,88.615,89.2,2698610
2015-02-16,89.25,89.775,85.0,85.5,2497030
2015-02-17,85.5,87.945,83.02,85.555,2715700
2015-02-18,86.43,87.75,84.7,85.65,2611820
2015-02-19,86.99,86.99,83.265,85.885,2038440
2015-02-20,85.795,86.5,84.505,85.9,808030
2015-02-24,84.0,85.44,84.0,84.58,774240
2015-02-25,84.6,84.995,82.23,83.03,1338300
2015-02-26,83.1,84.025,81.34,81.695,1143050
2015-02-27,81.51,83.55,80.5,81.1,1642070
2015-03-02,81.875,83.42,81.56,82.7,1768880
2015-03-03,82.68,87.81,82.6,84.94,4669290
2015-03-04,85.615,87.3,81.5,81.75,4544490
2015-03-05,81.85,83.6,80.15,82.15,3214260
2015-03-06,82.36,83.175,81.11,81.6,1763820
2015-03-10,81.13,81.445,76.3,77.6,2769070
2015-03-11,77.795,80.005,76.405,80.005,2649110
2015-03-12,80.1,80.55,77.85,77.93,1704640
2015-03-13,78.0,79.28,76.67,77.8,2907360
2015-03-16,77.85,78.945,76.25,76.875,2666050
2015-03-17,76.79,79.295,76.79,77.0,2053790
2015-03-18,76.205,78.6,76.205,77.435,876600
2015-03-19,78.205,78.87,76.755,77.455,1366090
2015-03-20,77.16,78.935,77.025,78.015,2099590
2015-03-23,78.15,78.545,75.5,75.65,2442340
2015-03-24,75.665,77.24,75.0,75.98,2830380
2015-03-25,75.89,76.725,72.35,73.76,5403940
2015-03-26,73.83,74.56,71.8,72.675,4310020
2015-03-27,72.54,74.2,71.225,73.11,2385950
2015-03-30,73.365,76.6,73.295,76.6,5183520
2015-03-31,76.65,78.67,76.595,77.615,3082540
2015-04-01,77.47,79.165,76.635,77.01,3158420
2015-04-02,77.015,77.895,76.1,76.74,2866640
2015-04-03,77.75,78.05,76.27,77.83,804410
2015-04-06,77.685,78.98,76.785,76.89,1493110
2015-04-07,77.0,77.0,74.4,74.69,1990580
2015-04-08,74.545,74.605,72.39,72.39,1890120
2015-04-09,72.39,72.71,70.05,70.05,2778240
2015-04-10,70.225,70.96,68.15,69.87,4699500
2015-04-13,70.3,72.93,69.85,71.48,3543100
2015-04-14,71.25,71.495,67.96,67.985,2824910
2015-04-15,67.92,68.35,66.5,67.59,3923340
2015-04-16,67.6,68.55,65.2,65.39,4863250
2015-04-17,65.5,68.265,65.395,68.0,6757540
2015-04-20,68.17,69.9,65.5,67.6,6857540
2015-04-21,67.81,70.9,67.755,70.9,4041030
2015-04-22,71.0,72.17,68.665,69.73,4478150
2015-04-23,69.55,70.0,66.5,68.01,3735430
2015-04-24,68.0,69.69,67.165,67.54,4450800
2015-04-27,68.0,69.45,67.305,68.97,2051240
2015-04-28,69.61,70.2,67.775,67.86,2742160
2015-04-29,70.34,70.34,68.0,68.0,1098040
2015-04-30,67.875,68.85,67.345,68.28,1996440
2015-05-05,68.34,69.7,67.93,68.4,2556710
2015-05-06,68.5,68.6,66.5,67.76,3657240
2015-05-07,68.19,68.95,67.05,68.78,2631180
2015-05-08,69.01,69.38,67.84,69.0,2342850
2015-05-12,69.23,72.69,69.14,72.69,5977510
2015-05-13,72.43,72.84,69.9,70.01,2627930
2015-05-14,69.13,72.44,69.13,71.88,3405340
2015-05-15,72.1,72.85,71.51,72.1,1755660
2015-05-18,72.15,72.64,70.59,70.8,2768960
2015-05-19,70.9,71.41,68.86,69.7,2742050
2015-05-20,70.01,70.01,68.8,68.86,848940
2015-05-21,69.03,72.27,69.0,72.1,2648960
2015-05-22,72.02,74.46,71.79,73.67,4303890
2015-05-25,73.71,75.11,72.82,73.21,2862980
2015-05-26,73.23,74.17,72.1,72.13,1920140
2015-05-27,72.93,73.68,72.05,72.8,2614330
2015-05-28,73.19,75.65,72.83,74.68,3505860
2015-05-29,74.74,76.0,73.0,73.0,2675350
2015-06-01,73.9,75.97,73.0,73.68,2581550
2015-06-02,73.98,74.65,73.31,73.4,1789650
2015-06-03,73.75,74.38,71.11,73.0,3023160
2015-06-04,72.11,75.44,72.05,75.2,3400490
2015-06-05,75.28,75.83,74.6,75.2,2227040
2015-06-08,75.68,75.71,74.81,75.01,1411530
2015-06-09,75.45,75.45,73.51,74.03,1740640
2015-06-10,74.25,74.58,71.61,72.34,3426150
2015-06-11,72.5,73.81,71.7,72.8,4231830
2015-06-15,70.59,72.45,70.32,71.79,4540250
2015-06-16,71.9,72.27,71.16,71.95,1393040
2015-06-17,71.9,72.62,71.4,71.9,1473040
2015-06-18,71.9,72.49,71.5,72.2,1042170
2015-06-19,72.48,73.48,72.2,73.45,2411880
2015-06-22,73.27,75.19,73.06,73.22,4442900
2015-06-23,73.75,75.28,73.25,75.0,5421990
2015-06-24,74.8,75.3,74.11,74.52,2655780
2015-06-25,74.23,74.99,73.53,74.07,1375450
2015-06-26,73.99,74.99,73.68,74.2,1340800
2015-06-29,73.88,75.8,73.7,75.15,1874710
2015-06-30,75.27,75.7,74.17,74.69,1774170
2015-07-01,74.84,75.6,74.14,74.48,1509100
2015-07-02,74.7,75.2,74.22,74.64,1277160
2015-07-03,74.84,75.2,74.23,74.5,1219830
2015-07-06,74.41,75.29,73.97,75.1,1649560
2015-07-07,75.16,75.48,73.52,73.85,2525760
2015-07-08,74.0,74.25,71.83,74.2,2796930
2015-07-09,74.24,77.8,73.74,77.5,3628380
2015-07-10,77.55,78.08,76.26,76.45,3137690
2015-07-13,76.62,79.57,76.62,78.83,3988310
2015-07-14,78.83,79.68,78.23,79.25,2863950
2015-07-15,78.94,79.22,77.64,77.86,2634790
2015-07-16,78.1,79.35,77.52,77.74,1518700
2015-07-17,77.72,78.25,76.17,76.58,2321030
2015-07-20,76.16,77.57,76.16,77.02,1616220
2015-07-21,76.99,77.0,76.01,76.1,1412590
2015-07-22,75.98,76.46,74.99,75.69,2363120
2015-07-23,75.99,76.45,75.19,76.35,1304360
2015-07-24,75.73,78.33,75.73,77.9,2326160
2015-07-27,77.76,79.62,77.51,79.5,2221950
2015-07-28,79.18,80.65,79.04,80.22,3137980
2015-07-29,80.2,80.2,77.32,77.78,2943040
