TRADEDATE,Open,High,Low,Close,Volume,SMA,EMA,MACD,signal,histogram,RSI,UpperBand,LowerBand,ADX,StochasticOscillator,SmoothedStochastic
2014-06-09,514.7,514.9,510.1,511.6,7686,,511.6,0.0,0.0,0.0,,,,,,
2014-06-10,513.3,513.9,504.0,507.0,11410,,510.68000000000006,-0.3669515669515704,-0.07339031339031409,-0.2935612535612563,,,,,,
2014-06-11,508.0,525.0,507.0,512.8,24528,,511.1040000000001,-0.18758938644975842,-0.09623012800220296,-0.09135925844755546,,,,,,
2014-06-16,477.6,525.0,477.6,517.0,13178,,512.2832000000001,0.2901170442733587,-0.018960693547090623,0.30907773782044934,,,,,,
2014-06-17,549.0,549.0,512.0,513.1,7502,,512.4465600000001,0.3499711761016897,0.05482568038266544,0.29514549571902426,,,,,,
2014-06-18,513.1,513.3,507.4,511.2,13739,,512.1972480000002,0.24131021185201007,0.09212258667653438,0.14918762517547568,,,,,,
2014-06-19,511.5,515.0,502.5,502.5,37300,,510.2577984000002,-0.5405900901880614,-0.034419948696384775,-0.5061701414916766,,,,,,
2014-06-20,505.0,513.0,501.0,504.6,40861,,509.1262387200002,-0.9795081035790645,-0.22343757967292072,-0.7560705239061438,,,,,,
2014-06-23,505.0,508.9,501.0,502.0,12107,509.0888888888889,507.7009909760002,-1.5196346598987702,-0.48267699571809064,-1.0369576641806795,,,,,34.17366946778709,
2014-06-24,509.0,509.0,493.0,499.7,26728,507.76666666666665,506.1007927808002,-2.108968746361313,-0.8079353458467352,-1.3010334005145778,,,,,30.95238095238091,
2014-06-25,502.0,502.0,481.1,484.8,43112,505.29999999999995,501.8406342246402,-3.735267888218061,-1.3934018543210005,-2.3418660338970607,,,,,10.084033613445365,25.070028011204457
2014-06-26,484.8,489.9,473.3,478.9,44231,501.53333333333336,497.25250737971214,-5.437521997784302,-2.2022258830136607,-3.235296114770641,,,,,7.397622192866534,16.14467891956427
2014-06-27,479.8,488.0,477.8,483.0,13604,497.7555555555556,494.40200590376975,-6.38216528023321,-3.0382137624575707,-3.343951517775639,,,,,12.81373844121531,10.098464749175736
2014-06-30,487.1,487.1,477.1,482.0,5049,494.29999999999995,491.9216047230158,-7.129311267562343,-3.8564332634785257,-3.2728780040838177,,,,,20.863309352517962,13.691556662199934
2014-07-01,478.8,487.4,478.8,485.2,18706,491.4111111111111,490.57728377841266,-7.378165687634294,-4.560779748309679,-2.8173859393246143,29.75460122699387,,,,28.537170263788923,20.73807268584073
2014-07-02,493.1,493.1,480.0,482.0,10889,489.1333333333333,488.86182702273015,-7.744326094384235,-5.197489017524591,-2.546837076859644,30.407523510971814,,,,21.914357682619624,23.771612432975502
2014-07-03,483.2,484.8,478.0,479.7,10749,486.3666666666667,487.02946161818414,-8.126425260990231,-5.78327626621772,-2.3431489947725117,22.55389718076293,,,,17.927170868347282,22.792899604918613
2014-07-04,478.1,481.7,475.0,478.0,8652,483.70000000000005,485.22356929454736,-8.468794405641802,-6.320379894102536,-2.148414511539266,16.262975778546746,,,54.45093495899069,13.16526610644255,17.668931552469818
2014-07-07,480.7,481.4,475.3,481.3,7128,481.6555555555555,484.4388554356379,-8.377273998680607,-6.731758715018151,-1.6455152836624567,22.202797202797242,,,59.17620406843241,27.874564459930326,19.65566714490672
2014-07-08,482.8,484.0,479.3,480.1,10475,481.1333333333333,483.57108434851034,-8.305828961902648,-7.046572764395051,-1.2592561975075975,22.477876106194756,523.4915677272875,466.1584322727125,58.964856471463904,34.34343434343438,25.12775496993575
2014-07-09,480.6,481.6,476.2,481.2,4176,481.3888888888889,483.0968674788083,-8.067450896485127,-7.250748390813067,-0.81670250567206,28.22085889570552,521.4454354135319,465.1645645864681,54.08724557864976,34.254143646408735,32.15738081659115
2014-07-10,480.4,481.9,476.4,477.2,11920,480.7444444444444,481.91749398304665,-8.107839011653994,-7.422166514981253,-0.6856724966727406,23.03149606299209,520.0578025297923,463.5721974702076,51.927797995473355,12.154696132596607,26.91742470747991
2014-07-11,478.5,479.6,476.6,477.2,3126,480.21111111111117,480.9739951864373,-8.047085096055127,-7.547150231196028,-0.49993486485909955,24.273858921161803,517.1748929525098,462.8951070474902,42.310436487763475,12.154696132596607,19.52117863720065
2014-07-14,527.3,527.3,472.0,473.0,9688,478.85555555555555,479.3791961491499,-8.242823936015498,-7.686284972159922,-0.5565389638555756,23.35329341317366,512.8192287095386,462.8507712904614,39.48493866756789,1.808318264014468,8.705903509735894
2014-07-15,472.1,474.5,454.0,465.9,34082,477.0666666666666,476.6833569193199,-8.8686270278817,-7.922753383304278,-0.9458736445774223,27.65957446808507,509.3008484136785,461.6491515863215,34.85895351882751,16.234652114597523,10.065888837069531
2014-07-16,462.8,506.5,462.2,506.0,85087,479.9888888888888,482.54668553545594,-6.059001222045993,-7.550002951052622,1.491001729006629,67.71241830065361,507.9472423466158,462.48275765338417,32.84254579551878,70.94133697135065,29.661435783320883
2014-07-17,500.1,524.0,481.1,524.0,62470,485.09999999999997,490.8373484283648,-2.3527815596728487,-6.510558672776668,4.157777113103819,72.67699115044249,513.960915759103,458.61908424089694,31.73449806051647,95.49795361527973,60.89131423374263
2014-07-18,521.8,541.5,513.0,519.9,47762,489.3888888888889,496.6498787426919,0.25069859243916426,-5.158307219733502,5.4090058121726665,70.26737967914437,517.558319922851,456.551680077149,31.995359594996657,75.31428571428569,80.58452543363869
2014-07-21,516.4,528.8,495.0,496.0,22948,491.1555555555555,496.51990299415354,0.38105257380971125,-4.05043526102486,4.431487834834571,54.72854640980736,516.7532788979987,456.7567211020013,34.52375854283295,48.0,72.93741310985513
2014-07-22,505.1,505.1,490.0,504.7,9839,493.7666666666667,498.1559223953229,1.1728563760366342,-3.005776933612561,4.178633309649195,59.48203842940684,517.5361213095927,456.4738786904074,39.19748367002998,57.942857142857136,60.4190476190476
2014-07-23,507.6,515.0,504.5,515.0,15225,497.96666666666664,501.52473791625835,2.601502017370649,-1.884321143415919,4.485823160786568,63.82145653876273,521.4773884545946,455.5526115454055,44.29204027527193,69.71428571428571,58.55238095238095
2014-07-24,511.7,515.0,490.1,500.8,12757,500.5888888888889,501.3797903330067,2.5584010011239116,-0.9957767145079529,3.5541777156318646,58.131241084165474,522.6823544910088,456.5376455089911,47.65745144515703,53.485714285714295,60.38095238095237
2014-07-25,503.8,504.8,497.5,500.5,3343,503.64444444444445,501.2038322664054,2.471545207755355,-0.30231233005529135,2.7738575378106463,56.99708454810495,523.7464697273145,457.2235302726854,42.44217800352059,53.142857142857146,58.78095238095238
2014-07-28,493.3,508.4,489.4,490.4,10875,506.3666666666667,499.0430658131243,1.5696320339451972,0.0720765427448064,1.4975554912003908,53.52498288843257,523.9266181184069,457.8833818815929,42.80890389300172,35.56116015132407,47.3965771932985
2014-07-29,493.6,493.6,480.0,489.7,8208,504.55555555555554,497.17445265049946,0.7892769030803493,0.21551661481191497,0.5737602882684343,52.916952642415914,524.0491097916346,458.2108902083654,38.11577968964068,15.772357723577217,34.825458339252805
2014-07-30,489.9,491.6,480.2,481.2,4902,499.79999999999995,493.9795621203996,-0.5091697311082157,0.07057934562788884,-0.5797490767361045,51.33155792276964,524.0577290375717,458.1222709624284,34.63595253659572,1.9512195121951035,17.761579129032125
2014-07-31,481.6,487.9,478.0,482.1,6359,495.59999999999997,491.6036496963197,-1.4488738492774473,-0.23331129335317843,-1.2155625559242689,51.621442753143626,524.0202615527201,458.3997384472798,34.372083718474556,8.070866141732335,8.598147792501548
2014-08-01,480.0,483.7,478.4,481.5,8050,493.9888888888888,489.5829197570558,-2.216461134461042,-0.6299412615747512,-1.5865198728862908,52.88135593220339,523.9348985365061,458.8351014634937,34.787824306144415,9.45945945945946,6.493848371128962
2014-08-04,480.2,487.8,480.0,485.5,4330,491.85555555555555,488.76633580564464,-2.4735000486708145,-0.9986530189939639,-1.4748470296768508,56.78670360110803,523.9243886181143,459.2656113818856,33.532484548910176,20.27027027027027,12.600198623820683
2014-08-05,490.0,490.0,482.5,488.0,2959,488.85555555555555,488.61306864451575,-2.4472655791922193,-1.2883755310336151,-1.1588900481586042,41.57303370786517,523.9185979714277,460.06140202857216,34.48626441573353,27.027027027027028,18.918918918918916
2014-08-06,485.6,498.0,480.0,496.5,6395,488.37777777777774,490.19045491561263,-1.720759763171202,-1.3748523774611325,-0.3459073857100694,35.86844809866393,524.3262377431039,461.18376225689605,31.789443208849466,60.85526315789478,36.05085348506402
2014-08-07,496.2,498.8,480.0,485.6,12848,486.72222222222223,489.2723639324901,-2.001465921409192,-1.5001750862507446,-0.5012908351584475,33.52545629202692,524.0916536624554,462.25834633754454,30.93461125222064,25.000000000000092,37.62743006164063
2014-08-08,487.9,492.0,485.0,489.1,4971,486.5777777777778,489.23789114599214,-1.9193813910097788,-1.5840163472025515,-0.3353650438072273,45.87813620071685,523.8385602546826,463.7014397453173,28.228709002939418,53.3653846153847,46.406882591093186
