TRADEDATE,Open,High,Low,Close,Volume,SMA,EMA,MACD,signal,histogram,RSI,UpperBand,LowerBand,ADX,StochasticOscillator,SmoothedStochastic
2014-06-09,38.26,38.89,38.26,38.5,12720,,38.5,0.0,0.0,0.0,,,,,,
2014-06-10,38.33,39.43,38.16,38.79,59220,,38.558,0.02313390313390329,0.004626780626780658,0.01850712250712263,,,,,,
2014-06-11,38.7,39.79,38.57,39.49,132150,,38.744400000000006,0.09683557763329986,0.0230685400280845,0.07376703760521536,,,,,,
2014-06-16,39.21,40.39,38.79,40.39,86620,,39.07352000000001,0.22527038725382198,0.063508909473232,0.16176147778058997,,,,,,
2014-06-17,40.02,40.2,40.0,40.0,111570,,39.25881600000001,0.2922176553353779,0.10925065864566119,0.18296699668971672,,,,,,
2014-06-18,39.89,40.09,39.89,40.05,34610,,39.41705280000001,0.34532770690542236,0.15646606829761345,0.1888616386078089,,,,,,
2014-06-19,40.16,40.49,40.16,40.25,20650,,39.58364224,0.39895720364086884,0.20496429536626454,0.1939929082746043,,,,,,
2014-06-20,40.11,40.28,40.1,40.11,5360,,39.688913792,0.42526000360577854,0.24902343701416735,0.1762365665916112,,,,,,
2014-06-23,40.03,40.21,40.0,40.05,5180,39.736666666666665,39.7611310336,0.4362350177822094,0.2864657531677758,0.14976926461443363,,,,,81.11587982832602,
2014-06-24,40.28,40.49,40.21,40.39,3240,39.946666666666665,39.886904826880006,0.46698484350126535,0.3225695712344737,0.14441527226679163,,,,,95.70815450643772,
2014-06-25,40.14,40.2,39.9,40.1,17160,40.09222222222222,39.92952386150401,0.46262091956604223,0.3505798409007874,0.11204107866525481,,,,,79.68749999999999,85.50384477825457
2014-06-26,39.89,40.1,38.79,39.0,34120,40.037777777777784,39.74361908920321,0.3661805698211751,0.35369998668486496,0.01248058313631012,,,,,12.352941176470617,62.58286522763611
2014-06-27,39.06,39.4,34.0,38.01,47820,39.77333333333333,39.39689527136257,0.20747453432508678,0.32445489621290935,-0.11698036188782257,,,,,61.78736517719563,51.275935451222075
2014-06-30,37.99,38.84,37.4,38.59,41660,39.61666666666666,39.23551621709006,0.1270356229327163,0.28497104155687075,-0.15793541862415444,,,,,70.72419106317415,48.28816580561346
2014-07-01,38.85,39.5,38.53,39.2,3260,39.522222222222226,39.22841297367205,0.11122695306196562,0.2502222238578897,-0.1389952707959241,55.27108433734941,,,,80.12326656394454,70.87827426810478
2014-07-02,39.01,39.01,38.42,38.85,18570,39.36666666666667,39.15273037893764,0.06965347150440238,0.21410847338719227,-0.1444550018827899,50.447761194029866,,,,74.73035439137134,75.19260400616334
2014-07-03,38.54,39.01,37.8,38.9,8870,39.23222222222223,39.10218430315011,0.04027648770284031,0.1793420762503219,-0.13906558854748158,45.12396694214874,,,,75.50077041602461,76.78479712378015
2014-07-04,38.63,39.9,38.63,39.35,19970,39.154444444444444,39.15174744252009,0.0526987768873326,0.15401341637772403,-0.10131463949039143,40.71428571428575,,,63.23944102736604,82.43451463790446,77.55521314843347
2014-07-07,39.13,39.51,39.1,39.29,2970,39.032222222222224,39.179397954016075,0.057044458990432645,0.13461962490026574,-0.0775751659098331,43.263757115749534,,,62.40678130466266,85.32258064516124,81.0859552330301
