TRADEDATE,Open,High,Low,Close,Volume,SMA,EMA,MACD,signal,histogram,RSI,UpperBand,LowerBand,ADX,StochasticOscillator,SmoothedStochastic
2013-09-25,80.6,84.51,80.6,84.4,91760,85.53666666666668,85.2081104296762,0.034974759097806896,0.19741402999793883,-0.16243927090013194,49.63503649635039,97.66932605889517,74.30867394110484,42.12764370816629,40.51172707889134,34.040009328934424
2013-09-26,83.86,85.45,83.86,85.0,33790,85.75888888888888,85.16648834374097,0.010479921727835517,0.16002720834391818,-0.14954728661608266,51.57894736842107,97.69200575636582,74.38599424363419,39.48600986751807,46.908315565032,41.07256933785772
2013-09-27,84.79,85.08,81.22,83.0,501660,85.20444444444445,84.73319067499278,-0.1683747790233241,0.09434681087046973,-0.2627215898937938,46.72600127145581,87.73914864240217,81.63985135759782,36.839201574672856,25.586353944562934,37.66879886282876
2013-09-30,82.56,83.81,81.51,83.66,74420,84.79666666666668,84.51855253999423,-0.2539347322725405,0.024690502241867696,-0.2786252345144082,45.654993514915674,87.7420576571432,81.60294234285679,34.50065034462489,32.622601279317685,35.03909026297087
2013-10-01,86.87,86.87,82.94,83.2,78930,84.48777777777778,84.2548420319954,-0.35477019727096604,-0.051201637660699045,-0.30356855961026696,44.33249370277077,87.55683405172859,81.94816594827144,29.485183963866273,27.71855010660987,28.642501776830162
2013-10-02,84.18,84.49,83.56,83.56,32880,84.21666666666667,84.11587362559632,-0.4010114282837378,-0.1211635957853068,-0.27984783249843104,46.24999999999998,87.46964717673985,82.13935282326015,26.833731045090005,41.11111111111121,33.81742083234626
2013-10-03,83.52,84.9,83.1,84.7,261200,84.08999999999999,84.23269890047706,-0.341730211233525,-0.16527691887495044,-0.17645329235857454,55.52665799739925,87.47633533833731,82.15266466166271,24.53641838166889,64.36420722135017,44.39795614635708
2013-10-04,84.23,85.5,84.04,84.89,82170,84.16,84.36415912038166,-0.2762337567214388,-0.18746828644424812,-0.08876547027719067,35.34971644612473,87.49056414087048,82.17243585912951,22.705161841466957,68.42105263157893,57.96545698801344
2013-10-07,84.93,85.89,84.11,85.48,132430,84.21,84.58732729630533,-0.1747053806026031,-0.1849157052759191,0.010210324673316007,41.1988582302569,87.55008867258034,82.25791132741965,20.861321083599066,77.83094098883575,70.20540028058828
2013-10-08,86.55,86.59,84.71,86.0,40760,84.38777777777779,84.86986183704427,-0.05168793058811616,-0.1582701503383585,0.10658221975024235,50.10330578512394,87.64513476358758,82.26286523641241,23.844430710469513,84.60176991150436,76.95125451063969
2013-10-09,85.99,86.0,84.75,85.4,53740,84.43222222222224,84.97588946963542,-0.0025809491740460544,-0.12713231010549603,0.12455136093144997,47.07602339181289,87.67250953013153,82.27549046986847,25.52106601377073,73.9823008849558,78.80500392843197
2013-10-10,85.78,86.37,84.71,85.44,158450,84.70333333333333,85.06871157570833,0.03911347728055148,-0.09388315262828653,0.132996629908838,48.02761341222876,87.71228587713343,82.30371412286657,30.861367871485484,73.32089552238793,77.30165543961603
2013-10-11,84.7,86.0,83.3,84.35,177290,84.78000000000002,84.92496926056667,-0.015617253870757963,-0.07822997287678082,0.06261271900602286,50.46632124352327,87.63211350844806,82.51888649155195,31.855957792254586,35.8778625954197,61.06035300092114
2013-10-14,85.13,85.13,83.5,84.1,414690,84.88000000000001,84.75997540845333,-0.07826250187966366,-0.07823647867735739,-2.6023202306268978e-05,44.90690032858702,87.0693894582667,82.6926105417333,32.12502745612121,28.653295128939753,45.95068441558246
2013-10-15,84.45,86.5,83.43,85.0,557440,85.03999999999999,84.80798032676266,-0.05465678448629774,-0.07352053983914546,0.01886375535284772,53.191489361702104,86.62789220947067,82.90110779052932,31.947688079549046,54.4412607449857,39.65747282311505
2013-10-16,84.55,87.04,84.4,86.69,559660,85.26111111111112,85.18438426141014,0.09927540759666442,-0.03896135035198348,0.1382367579486479,58.05529075309819,86.78404159548931,82.81595840451068,33.653948658470156,90.64171122994632,57.91208903462393
2013-10-17,86.5,87.63,85.18,87.49,76010,85.55000000000001,85.64550740912813,0.28256387253235005,0.025343694224883227,0.2572201783074668,74.16576964477936,87.14017498946669,82.60882501053331,36.973368751289584,96.76674364896073,80.6165718746309
2013-10-18,87.99,89.43,85.36,87.6,298020,85.78555555555556,86.0364059273025,0.43172077386334706,0.106619110152576,0.3251016637107711,72.54004576659042,87.50578320752612,82.41921679247389,42.15496727362064,70.14681892332774,85.85175793407826
2013-10-21,87.52,89.0,87.25,88.1,24410,86.01888888888888,86.449124741842,0.5835477390216965,0.20200483592640012,0.3815429030952964,77.90432801822323,88.03227307909033,82.2767269209097,44.18605996636961,78.30342577487748,81.73899611572199
2013-10-22,88.59,89.9,87.43,89.25,85080,86.44666666666666,87.00929979347362,0.787588264555751,0.3191215216522703,0.4684667429034807,79.72831765935216,88.77461147553606,81.95638852446393,47.76197560271893,90.15151515151507,79.53391994990677
2013-10-23,89.09,90.32,87.31,88.55,429990,86.79222222222222,87.3174398347789,0.8826332544806519,0.43182386821794666,0.4508093862627052,71.08433734939757,89.23079398573859,81.91520601426143,44.68002207906814,74.78632478632483,81.08042190423913
2013-10-24,88.11,90.83,88.11,90.83,99610,87.5122222222222,88.01995186782311,1.1289205456812965,0.5712432037106167,0.5576773419706799,76.47058823529412,90.19701343120583,81.53198656879415,49.716847389474516,99.99999999999999,88.3126133126133
2013-10-25,89.53,89.53,88.77,88.8,4920,88.03444444444445,88.1759614942585,1.147078160773745,0.6864101951232424,0.4606679656505026,63.112164296998394,90.45604182884036,81.85295817115964,58.73928668328543,72.56756756756752,82.45129745129744
2013-10-28,89.27,89.43,88.1,89.0,20390,88.47888888888889,88.3407691954068,1.1641865126464808,0.7819654586278901,0.38222105401859063,62.15559157212317,90.73400458428436,82.10899541571563,63.1362609771669,71.53965785381025,81.36907514045926
2013-10-29,90.49,90.49,89.0,89.02,40920,88.73777777777778,88.47661535632545,1.1659188508642018,0.8587561370751524,0.30716271378904936,65.39115646258499,90.89314651258125,82.53185348741873,66.3966778834818,67.96460176991141,70.69060906376306
2013-10-30,89.01,92.83,89.0,90.87,472660,89.11333333333333,88.95529228506037,1.3015676189736496,0.9473184334548519,0.3542491855187977,70.00736919675755,91.37473854280933,82.78126145719068,70.31554999172418,73.76171352074974,71.08865771482381
