TRADEDATE,Open,High,Low,Close,Volume,SMA,EMA,MACD,signal,histogram,RSI,UpperBand,LowerBand,ADX,StochasticOscillator,SmoothedStochastic
2013-09-19,566.8,588.7,566.8,587.0,13554,568.9222222222222,573.1053149807043,-7.311865481686937,-5.021026965552434,-2.290838516134502,28.61468584405752,721.2756859171187,469.89431408288135,26.799170765415354,57.942708333333364,37.10937500000002
2013-09-20,587.4,594.0,566.0,568.8,8397,567.4555555555556,572.2442519845634,-7.321893119597689,-5.481200196361486,-1.8406929232362037,48.80568108457067,721.1170675269756,468.9729324730243,28.010196294822595,34.24479166666663,37.890625
2013-09-23,558.2,572.9,558.2,560.1,3182,566.1666666666666,569.8154015876507,-7.940326247652024,-5.973025406619593,-1.967300841032431,48.4304932735426,720.4539956708279,466.3760043291722,29.02598483387338,22.91666666666671,38.368055555555564
2013-09-24,565.1,565.5,558.0,563.0,15726,565.1666666666666,568.4523212701206,-8.103026547436457,-6.399025634782966,-1.7040009126534912,49.37106918238994,646.5413737279986,514.1486262720015,29.354141740541966,26.69270833333335,27.951388888888896
2013-09-25,565.0,565.5,555.5,558.1,3020,564.3333333333334,566.3818570160965,-8.529039300288332,-6.825028367884039,-1.7040109324042927,42.53028263795425,643.2524984647534,512.3375015352467,24.392737294192994,20.312500000000043,23.3072916666667
2013-09-26,563.5,569.5,559.0,569.5,9412,567.2777777777778,567.0054856128772,-7.856211237134744,-7.031264941734181,-0.8249462954005633,46.712586098935496,637.1207667148485,513.1392332851515,28.328151553571214,28.448275862068936,25.15116139846744
2013-09-27,570.0,570.0,556.2,568.9,4788,566.8222222222223,567.3843884903018,-7.287400518286404,-7.082492057044625,-0.20490846124177864,45.862286797220456,588.2593378830679,548.8906621169322,26.938833006010547,34.805194805194745,27.85532355575457
2013-09-30,567.0,569.5,561.0,564.0,10750,566.4888888888889,566.7075107922415,-7.149586986216832,-7.0959110428790675,-0.05367594333776449,47.48201438848919,587.8445624341778,548.4554375658222,24.66077408900775,22.07792207792208,28.443797581728585
2013-10-01,563.2,571.9,563.2,568.0,1782,567.4888888888889,566.9660086337932,-6.641048327344947,-7.004938499772244,0.36389017242729693,48.72286079182631,587.9391660236707,548.6608339763292,26.765984590136842,32.467532467532465,29.78354978354976
2013-10-02,565.8,568.0,551.4,558.1,3395,564.2777777777778,565.1928069070345,-6.956682730481361,-6.995287345914067,0.03860461543270599,47.65771392879451,588.0747964832242,547.8352035167759,27.926943789715313,15.72769953051653,23.424384691990355
2013-10-03,558.3,568.7,545.8,551.3,19848,562.3333333333334,562.4142455256276,-7.667146348545657,-7.129659146440385,-0.5374872021052717,52.875952875952855,587.0541426380261,545.9558573619739,32.2154042574621,20.295202952029502,22.830144983359492
2013-10-04,552.8,558.0,545.9,553.3,5078,561.5777777777778,560.5913964205021,-7.976858341632578,-7.299098985478825,-0.6777593561537536,41.53052450558897,585.4956747152862,544.8443252847137,35.24976192947872,28.73563218390802,21.586178222151347
2013-10-07,552.4,552.4,544.7,548.1,3562,559.9222222222221,558.0931171364017,-8.543420634317386,-7.547963315246537,-0.9954573190708489,41.81818181818182,583.543606014581,543.4063939854191,38.48306429764112,12.499999999999948,20.51027837864582
2013-10-08,552.0,556.8,547.7,553.0,3405,559.3555555555555,557.0744937091214,-8.499064360673628,-7.738183524331956,-0.7608808363416726,47.33096085409253,582.7371754148172,542.3428245851827,38.676965539446535,30.51470588235285,23.91677935542027
2013-10-09,555.6,564.3,551.7,564.3,5264,558.7777777777778,558.5195949672972,-7.466032358694406,-7.683753291204447,0.21772093251004065,38.14002089864155,581.8809620537864,542.4290379462135,33.82871319825273,72.05882352941161,38.3578431372548
2013-10-10,565.0,570.1,555.0,569.7,12203,558.8666666666666,560.7556759738378,-6.1408245809763,-7.375167549158817,1.234342968182517,50.542822677925265,582.3205294729913,542.3994705270085,33.06299195607774,91.91176470588259,64.828431372549
2013-10-11,575.0,575.4,556.5,567.9,12197,559.3,562.1845407790703,-5.1761652157443905,-6.935367082475932,1.7592018667315417,55.13157894736839,581.4781760203015,545.7318239796983,33.54113372998665,75.57003257328985,79.84687360286135
2013-10-14,565.0,577.3,555.5,577.2,8297,560.3222222222222,565.1876326232563,-3.619509984115439,-6.272195662803834,2.652685678688395,58.616504854368955,582.2430421326346,545.3869578673653,30.883419548138185,99.69325153374261,89.05834960430501
2013-10-15,577.7,599.3,577.7,599.3,13019,564.9000000000001,572.010106098605,-0.5956973669233321,-5.136896003627734,4.541198636704402,70.68273092369475,589.752144988511,541.1078550114889,34.87043621317298,100.0,91.75442803567746
2013-10-16,596.0,619.3,587.9,615.0,13675,571.9777777777778,580.608084878884,3.0325968188187744,-3.502997439138433,6.535594257957207,71.8960538979788,600.8973247337947,535.5626752662051,38.572558530992104,94.23592493297592,97.97639215557284
2013-10-17,615.7,624.3,595.3,606.0,6613,577.8333333333334,585.6864679031073,5.122769222818306,-1.7778441067470854,6.900613329565392,66.51825467497774,605.0898051409806,533.2701948590193,43.45013006947825,77.01005025125632,90.41532506141073
2013-10-18,601.1,629.2,600.0,625.0,16089,586.3777777777779,593.5491743224859,8.217659063868496,0.22125652737603096,7.9964025364924645,74.12974683544303,615.7188246499171,528.2611753500829,48.52604942131878,94.84662576687111,88.69753365036776
2013-10-21,621.0,621.0,598.1,601.0,26699,591.7111111111112,595.0393394579887,8.634251855986236,1.903855593098072,6.7303962628881635,61.27049180327868,619.2236466877879,528.846353312212,55.65424544184967,63.61290322580639,78.48985974797793
2013-10-22,599.3,609.5,597.7,603.0,3171,596.0111111111112,596.631471566391,9.021790347178353,3.3274425439141284,5.6943478032642245,66.20938628158842,622.6843425237139,529.385657476286,63.91351441446773,64.69002695417785,74.38318531561843
2013-10-23,599.3,602.1,594.3,595.8,3539,598.9111111111112,596.4651772531129,8.648245970224252,4.3916032291761535,4.256642741048099,66.01871850251979,624.5646634844651,531.2753365155348,72.14145908263271,54.68113975576652,60.99468997858359
2013-10-24,595.0,596.1,585.0,592.6,4646,601.6555555555556,595.6921418024904,8.001756831924354,5.113633949725793,2.8881228821985605,64.02569593147754,625.9850314712282,532.1649685287719,76.29437067193976,50.33921302578019,56.57012657857484
2013-10-25,592.0,597.7,586.1,592.0,6311,603.3,594.9537134419924,7.356196887878241,5.562146537356282,1.7940503505219585,66.19926199261991,627.222635481251,533.237364518749,81.06437548070176,27.766990291262047,44.26244769093625
2013-10-28,594.8,604.3,592.1,601.7,12605,603.5666666666666,596.302970753594,7.540374175159741,5.957792064916974,1.5825821102427664,67.35566642908054,629.3901086168703,534.8398913831297,77.91567210560173,37.78280542986432,38.62966958230218
2013-10-29,600.3,609.0,595.3,600.9,9675,602.0,597.2223766028752,7.534924765763094,6.273218605086199,1.2617061606768951,64.0986132511556,631.2561893208291,536.2638106791709,69.8048391997857,35.97285067873295,33.840882133286435
2013-10-30,603.7,609.8,596.0,602.8,8622,601.6444444444444,598.3379012823002,7.596354148534942,6.537845713775948,1.0585084347589948,63.103721298495586,632.6057046661358,539.3842953338642,60.5439733599725,40.27149321266954,38.009049773755585
2013-10-31,597.9,602.7,585.3,585.3,2450,597.2333333333332,595.7303210258401,6.161903047874148,6.462657180595588,-0.30075413272144047,56.12676056338027,631.3650294674076,544.0249705325923,53.10258967989272,0.833333333333207,25.692559074911888
2013-11-01,589.2,594.0,580.0,581.6,7978,595.0777777777778,592.9042568206721,4.6726675354149165,6.104659251559455,-1.4319917161445384,51.61290322580645,629.8212502232109,548.3987497767891,46.845237641180155,5.369127516778608,15.491318020927109
