TRADEDATE,Open,High,Low,Close,Volume,SMA,EMA,MACD,signal,histogram,RSI,UpperBand,LowerBand,ADX,StochasticOscillator,SmoothedStochastic
2014-07-08,48.296,48.729,47.55,47.79,10126900,46.31477777777778,46.65412928993077,0.5865291719695023,0.40168788975779246,0.1848412822117098,56.89935064935063,47.76498353308412,44.27781646691588,16.710255929088376,79.55139372822299,83.93727334855815
2014-07-09,47.769,47.948,46.311,47.5,5683400,46.57033333333333,46.823303431944616,0.6272998921710595,0.4468102902404459,0.18048960193061364,55.0544148995849,47.871386970114884,44.476613029885115,19.947594136323357,70.6542502387775,81.79228946883921
2014-07-10,47.309,47.935,45.003,46.44,7049700,46.597,46.74664274555569,0.5675356428455487,0.4709553607614665,0.0965802820840822,52.34691700448046,47.89161176810457,44.55048823189544,19.574973677372842,45.343839541547275,65.18316116951591
2014-07-11,46.399,47.1,46.0,47.1,2969200,46.763666666666666,46.817314196444556,0.5668937307774655,0.4901430347646663,0.07675069601279921,58.391021606880635,47.966561302795675,44.65553869720433,19.34512287998123,61.10315186246426,59.03374721426301
2014-07-14,47.1,47.474,46.666,46.998,3577000,46.96977777777778,46.85345135715565,0.5517937286639807,0.5024731735445291,0.04932055511945155,53.15450149666126,48.037024996673296,44.68497500332671,19.469256449827103,53.542673107890444,53.329888170634
2014-07-15,46.926,47.4,45.201,45.8,22954500,46.958666666666666,46.642761085724516,0.43810804349057264,0.4896001475337379,-0.05149210404316523,54.101242090461646,48.037161793125165,44.65483820687483,18.982599190615826,21.390230810520592,45.345351926958436
2014-07-16,43.996,44.0,42.255,42.6,15876800,46.53644444444444,45.834208868579616,0.0887747227023965,0.40943506256746964,-0.32066033986507314,38.82585525184803,48.51923381419575,43.77276618580425,22.79895871464944,5.329008341056519,26.753970753155855
2014-07-17,42.55,42.55,40.0,40.851,10939300,45.89766666666666,44.837567094863694,-0.3254525197692786,0.26245754610012,-0.5879100658693985,28.401841233949767,49.19683069430815,42.52036930569186,27.477649996298762,9.749112154886003,12.15611710215437
2014-07-18,39.5,40.65,38.95,39.841,13384400,44.99111111111111,43.83825367589096,-0.7268504730474348,0.06459594227060905,-0.7914464153180438,27.491596967091397,49.835944967431615,41.265355032568394,32.85280583458775,9.111361079865002,8.063160525269174
2014-07-21,39.62,39.65,38.45,38.6,6906100,43.97,42.790602940712766,-1.1320500037007193,-0.1747332469236566,-0.9573167567770626,25.904102526331314,50.50026089569782,39.91103910430219,38.64317529777198,1.57927984838912,6.813251027713375
2014-07-22,39.503,39.8,38.63,39.6,15877200,43.092222222222226,42.15248235257022,-1.3568410889282134,-0.411154815324568,-0.9456862736036454,27.20694645441391,50.679371898141525,39.046928101858484,45.33952469426202,12.124406958355284,7.605015962203136
2014-07-23,39.603,40.737,39.091,39.4,10064400,42.31,41.60198588205618,-1.533451299987604,-0.6356141122571752,-0.8978371877304288,24.112426035502978,50.88354429127322,38.272755708726784,52.81434850092184,10.527482269503507,8.077056358749303
2014-07-24,39.392,39.462,36.979,37.3,15204100,41.221111111111114,40.74158870564494,-1.821867262498671,-0.8728647423054744,-0.9490025201931965,19.844357976653697,51.26633626712136,37.099963732878635,60.65683224915248,3.058599333015703,8.570162853624831
2014-07-25,37.5,37.5,36.03,37.35,16142300,40.14911111111111,40.06327096451596,-2.023083560619895,-1.1029085059683585,-0.9201750546515366,12.15351812366741,51.37744302421747,36.103856975782534,67.93189397374428,11.609498680738792,8.398526761086002
