TRADEDATE,Open,High,Low,Close,Volume,SMA,EMA,MACD,signal,histogram,RSI,UpperBand,LowerBand,ADX,StochasticOscillator,SmoothedStochastic
2014-07-08,36.77,37.65,36.73,36.85,13700,37.345555555555556,37.185644259182226,0.010198995026449609,0.03710096800627632,-0.02690197297982671,53.75854214123003,37.94695164825075,36.272048351749255,41.34289279563331,38.42975206611566,34.86565789057966
2014-07-09,37.0,37.0,36.52,36.52,4300,37.21333333333333,37.05251540734578,-0.04445917965481527,0.020788938474058,-0.06524811812887327,43.675417661097946,37.948396084054984,36.19860391594502,40.61805693594543,24.793388429752106,33.65299651749052
2014-07-10,36.52,36.97,36.5,36.79,290900,37.16111111111111,37.000012325876625,-0.06523741703010444,0.0035836673732255117,-0.06882108440332996,46.60633484162892,37.94405763089114,36.17594236910887,37.52970212345275,37.339055793991335,33.5207320966197
2014-07-11,36.66,36.97,36.01,36.06,23400,37.00333333333334,36.8120098607013,-0.1390068347226574,-0.02493443304595107,-0.11407240167670633,41.44869215291756,38.00397187808631,36.0220281219137,35.02817226944461,6.930693069306972,23.021045764350138
2014-07-14,36.08,36.1,35.62,35.7,15900,36.80555555555556,36.58960788856105,-0.22393721229121155,-0.06473498889500318,-0.15920222339620838,29.828326180257548,38.084897058932484,35.891102941067516,33.81051625726814,3.448275862069198,15.906008241789168
2014-07-15,35.95,36.56,35.31,35.44,16400,36.55444444444444,36.359686310848836,-0.30866685611511,-0.11352136233902455,-0.19514549377608548,31.807780320366106,38.21482506539856,35.66517493460145,31.71108903907613,4.942965779467516,5.107311570281229
2014-07-16,35.29,35.9,34.7,35.45,28600,36.31555555555556,36.177749048679075,-0.3707351883860781,-0.16496412754843526,-0.20577106083764285,19.459459459459566,38.31596843266999,35.457031567330006,32.16204092833314,23.148148148148184,10.513129929894966
2014-07-17,35.22,35.23,33.67,34.02,78500,35.97222222222222,35.74619923894326,-0.5292133952834348,-0.23781398109543517,-0.29139941418799964,15.384615384615486,38.65097714523233,34.81902285476767,33.2034774165624,8.793969849246274,12.295027925620658
2014-07-18,33.7,33.98,33.54,33.95,18700,35.64222222222222,35.38695939115461,-0.6529303562966504,-0.32083725613567826,-0.33209310016097215,11.037527593819135,38.852541943476,34.30345805652399,38.723775726717264,9.975669099756782,13.972595699050416
2014-07-21,33.92,33.92,33.33,33.45,136100,35.26444444444444,34.99956751292369,-0.7823048373606056,-0.41313077238066376,-0.3691740649799419,9.940357852882826,39.06661407301739,33.74338592698261,46.36864682878656,3.269754768392493,7.346464572465183
2014-07-22,33.5,33.91,33.2,33.64,43200,34.94444444444445,34.72765401033895,-0.8595947602755558,-0.5024235699596422,-0.3571711903159136,9.399999999999977,39.07847841235385,33.33752158764616,53.68093898353308,11.67108753315645,8.305503800435242
2014-07-23,33.86,34.14,33.52,33.64,12700,34.59444444444445,34.51012320827116,-0.9103535915020657,-0.5840095742681269,-0.3263440172339388,9.591836734693857,39.09869108450505,32.97830891549495,57.24540570589444,11.67108753315645,8.87064327823513
2014-07-24,34.0,34.14,33.33,33.67,21400,34.32888888888889,34.34209856661693,-0.9373543442692522,-0.654678528268352,-0.2826758160009002,11.261261261261268,38.96472313782122,32.708276862178785,59.39084382694222,13.988095238095207,12.443423434802703
2014-07-25,33.69,33.7,33.18,33.27,5700,34.058888888888895,34.12767885329355,-0.9797355113174007,-0.7196899248781617,-0.2600455864392389,10.752688172043008,38.889432935511515,32.3845670644885,60.608499839118686,2.662721893491223,9.440634888247628
2014-07-28,33.22,33.84,33.0,33.2,20300,33.81,33.94214308263484,-1.007359097907063,-0.777223759483942,-0.23013533842312106,10.752688172043008,38.727651267531876,32.11834873246813,64.09631544569909,6.896551724138033,7.849122951908154
2014-07-29,33.35,33.49,33.0,33.19,281800,33.55888888888889,33.79171446610788,-1.018319354090906,-0.8254428784053348,-0.1928764756855711,11.547344110854482,38.50788606729383,31.909113932706173,66.62922645069858,8.52017937219722,6.026484329942158
2014-07-30,33.11,33.11,32.01,33.0,24700,33.44555555555556,33.633371572886304,-1.0304583655843302,-0.8664459758411339,-0.16401238974319632,5.411764705882447,38.19427646734938,31.752723532650617,67.30239656382952,46.47887323943666,20.631868111923968
2014-07-31,33.2,33.28,32.7,32.84,21400,33.32222222222222,33.47469725830905,-1.0409894046109898,-0.9013546615951051,-0.13963474301588463,6.2500000000000995,37.840473768852675,31.630526231147332,67.50396473746349,38.96713615023495,31.322062920622944
2014-08-01,33.02,33.3,32.45,32.93,16500,33.26444444444445,33.36575780664724,-1.0301976043656538,-0.9271232501492148,-0.10307435421643896,9.384164222873906,37.51919478986134,31.533805210138674,65.07284375711973,43.19248826291083,42.879499217527474
2014-08-04,32.93,33.29,32.54,32.84,19400,33.175555555555555,33.26060624531779,-1.0171818337533125,-0.9451349668700344,-0.0720468668832781,9.876543209876559,37.181472027255886,31.463527972744124,62.41315067597069,38.96713615023495,40.375586854460245
2014-08-05,32.76,33.0,32.72,33.0,35600,33.10444444444445,33.208484996254235,-0.9826289441424692,-0.9526337623245213,-0.029995181817947802,13.86430678466057,36.783490253668894,31.476509746331107,62.74731943119213,46.47887323943666,42.879499217527474
2014-08-06,32.97,33.16,32.48,32.6,30800,32.98555555555556,33.08678799700339,-0.9762683731465955,-0.9573606844889362,-0.01890768865765935,19.91525423728791,36.41785439017245,31.45014560982754,62.16839480136619,32.24043715847004,39.22881551604721
2014-08-07,32.24,32.89,32.05,32.5,29900,32.900000000000006,32.969430397602714,-0.9681366622735155,-0.9595158800458521,-0.008620782227663382,19.66527196652696,35.88549047478103,31.553509525218963,62.39233967647393,26.775956284153036,35.16508889401991
2014-08-08,32.39,32.76,32.02,32.75,24500,32.85,32.925544318082174,-0.9307897473470419,-0.9537706535060901,0.022980906159048242,33.64485981308394,35.4568444082755,31.651155591724493,61.73667090726811,50.0,36.33879781420769
2014-08-11,32.81,33.77,32.81,33.63,22300,32.89888888888889,33.06643545446574,-0.8207226231471267,-0.9271610474342975,0.10643842428717076,49.823321554770345,35.06524097645806,31.83575902354194,56.01868209304501,92.04545454545453,56.27380360986919
2014-08-12,33.5,33.6,33.03,33.03,28200,32.90222222222222,33.0591483635726,-0.7729979802765783,-0.8963284340027537,0.12333045372617546,41.107871720116606,34.65294726791521,32.00705273208479,50.378490920939,57.7142857142856,66.58658008658004
2014-08-13,33.29,33.49,32.61,32.99,53200,32.91888888888889,33.04531869085808,-0.7299886677110266,-0.8630604807444084,0.1330718130333819,40.116279069767415,34.08143455413988,32.33256544586013,45.06955031191998,55.42857142857137,68.39610389610384
2014-08-14,32.84,33.8,32.84,33.0,41600,32.92666666666666,33.03625495268647,-0.6871752328780616,-0.8278834311711392,0.14070819829307757,45.57377049180322,33.945654154811244,32.36634584518877,40.576265818635505,55.05617977528091,56.0663456393793
2014-08-15,33.01,33.01,32.05,32.05,127200,32.83888888888889,32.83900396214918,-0.7215843624775573,-0.8066236174324228,0.08503925495486553,35.36895674300244,33.903824824154256,32.218175175845744,36.23851335759958,1.6853932584266367,37.39004815409297
2014-08-18,32.04,32.34,31.9,32.14,55900,32.74333333333333,32.69920316971934,-0.7331404114517781,-0.7919269762362939,0.05878656478451583,36.90773067331671,33.911474603187415,32.079525396812585,30.456638708641965,12.631578947368535,23.124383993692025
2014-08-19,32.18,35.9,32.12,34.21,668500,32.922222222222224,33.00136253577547,-0.5687112143637592,-0.747283823861787,0.1785726094980279,60.27164685908322,34.05291665050398,31.995083349496017,29.15445398011066,57.75000000000006,24.022324068598408
2014-08-20,35.08,38.79,34.46,37.95,1448200,33.52777777777778,33.99109002862038,-0.13505630252141998,-0.6248383195937137,0.48978201707229374,76.97993664202745,35.666796308327676,30.812203691672323,30.002804107428954,87.80841799709731,52.72999898148863
2014-08-21,39.75,40.0,35.22,35.71,908200,33.85666666666666,34.334872022896306,0.027551463765561834,-0.49436036292185864,0.5219118266874205,61.96213425129088,36.0049309096589,30.678069090341104,30.476368141338565,47.03703703703706,64.19848501137814
2014-08-22,35.99,36.61,34.21,35.01,313300,34.010000000000005,34.46989761831705,0.0987962782209948,-0.375729034693288,0.4745253129142828,58.87162714636137,36.19382114819087,30.66317885180913,34.54112922737623,38.39506172839505,57.74683892084314
2014-08-25,35.35,36.06,34.5,35.1,86300,34.24,34.59591809465364,0.16066846871204632,-0.26844953401222116,0.4291180027242675,58.63486842105263,36.3846537974446,30.662346202555394,38.586650294173864,39.5061728395062,41.646090534979436
2014-08-26,34.69,35.29,34.55,34.79,42200,34.440000000000005,34.634734475722915,0.18258350720262229,-0.17824292576925246,0.3608264329718748,59.072079536039745,36.51443238815695,30.692567611843042,44.54823183539249,35.67901234567901,37.86008230452675
2014-08-27,35.0,35.0,33.54,33.71,153200,34.51888888888889,34.44978758057833,0.1115188392712767,-0.12029057276114663,0.23180941203242333,54.6360153256705,36.53622843966074,30.741771560339252,47.927117022187275,22.345679012345702,32.51028806584364
2014-08-28,33.61,35.49,32.81,34.99,273900,34.845555555555556,34.557830064462664,0.15667878503137445,-0.06489670120264242,0.22157548623401685,57.954545454545446,36.678244765224484,30.81475523477553,51.79677773724101,38.14814814814818,32.057613168724295
2014-08-29,35.06,36.19,34.23,34.52,200100,35.11,34.55026405157013,0.15278211820488963,-0.021360937321136014,0.17414305552602563,53.255303584491585,36.75074308363371,30.901256916366293,55.8192250823067,30.456852791878234,30.31689331745737
2014-09-01,34.8,34.8,34.3,34.32,7200,35.12222222222223,34.50421124125611,0.1320336513954743,0.00931798042218605,0.12271567097328824,54.86058779201205,36.794437496484015,31.00556250351598,54.25482486119007,21.001390820584124,29.868797253536844
2014-09-02,34.44,35.0,33.83,34.67,26900,34.757777777777775,34.53736899300489,0.1421933010303178,0.0358930445438124,0.1063002564865054,56.18556701030927,36.86494170785902,31.10205829214098,47.6995210767862,25.869262865090402,25.775835492517587
2014-09-03,34.5,35.2,34.5,34.52,73800,34.625555555555565,34.53389519440392,0.13656689204302808,0.05602781404365553,0.08053907799937254,55.5393586005831,36.89402230218091,31.2649776978191,43.27655920701581,45.00000000000006,30.623551228558195
2014-09-04,34.57,34.85,33.9,34.3,70200,34.54666666666666,34.48711615552314,0.1130525614456559,0.06743276352405561,0.045619797921600286,58.66050808314087,36.884723941525195,31.454276058474818,40.33974424892424,44.0828402366863,38.31736770059226
2014-09-05,34.68,35.0,33.99,34.5,49000,34.48,34.48969292441851,0.1092957205338081,0.07580535492600611,0.03349036560780198,59.00763358778624,36.89119697141473,31.62280302858528,36.93506382296722,50.0,46.360946745562124
2014-09-08,34.67,35.77,34.11,34.17,50200,34.41111111111111,34.42575433953481,0.07878200505547284,0.07640068495189946,0.0023813201035733783,49.82394366197184,36.902158452846294,31.665841547153704,30.818798697788665,40.23668639053258,44.7731755424063
2014-09-09,35.85,35.85,34.39,34.42,56500,34.49,34.42460347162785,0.07392046722993229,0.07590464140750602,-0.0019841741775737387,27.57306226175355,36.904431924652336,31.802568075347654,27.900945771570576,47.633136094674605,45.95660749506906
2014-09-10,34.48,34.59,34.11,34.21,19400,34.403333333333336,34.38168277730228,0.052517034834089316,0.07122712009282268,-0.01871008525873337,37.15753424657537,36.88523374995321,31.943766250046785,25.037370017969234,16.10169491525435,34.657172466820505
2014-09-11,34.2,34.67,33.5,33.87,57100,34.33111111111111,34.27934622184183,0.008026972018711831,0.05858709047800052,-0.05056011845928869,39.59854014598543,36.85336042777435,32.06263957222565,20.744845737473806,15.74468085106371,26.493170620330886
2014-09-12,34.05,36.0,34.01,34.7,111600,34.37333333333333,34.36347697747347,0.03928943594377898,0.054727559571156215,-0.015438123627377232,46.78456591639873,36.70128907669993,32.47971092330008,19.21458648169121,48.000000000000114,26.615458588772725
2014-09-15,34.78,35.0,34.1,34.2,25300,34.321111111111115,34.330781581978776,0.023449036615055263,0.04847185497993603,-0.025022818364880767,45.397815912636545,36.47638087390218,32.91061912609782,21.06615894930593,28.000000000000114,30.58156028368798
2014-09-16,34.14,34.69,34.0,34.61,15300,34.331111111111106,34.38662526558302,0.043477794558477,0.047473042895644225,-0.0039952483371672246,57.83972125435537,36.4824637168633,32.94453628313669,19.578632961779945,44.39999999999998,40.133333333333404
2014-09-17,34.58,34.59,33.74,33.9,45900,34.28666666666667,34.289300212466415,0.0020361912998083653,0.038385672576477056,-0.03634948127666869,39.458413926499034,35.45474171310405,33.56725828689594,20.01937922219835,15.999999999999943,29.46666666666668
2014-09-18,33.77,34.06,33.16,33.38,36400,34.162222222222226,34.10744016997313,-0.0719369872225073,0.016321140616680187,-0.08825812783918749,39.08045977011497,35.28900898027322,33.49999101972678,18.574597435118267,7.746478873239638,22.71549295774652
2014-09-19,33.75,33.75,32.99,33.39,41800,34.07555555555555,33.9639521359785,-0.1282756656975721,-0.01259822064617027,-0.11567744505140182,40.755467196819104,35.2649150126605,33.36208498733951,19.57171774305146,13.28903654485046,12.345171806030015
2014-09-22,33.03,33.42,33.0,33.15,7400,33.93444444444444,33.80116170878281,-0.19009912415299368,-0.04809840134753495,-0.14200072280545872,34.55284552845528,35.225917140947196,33.206082859052806,19.494674253560326,5.315614617940089,8.783710012010062
2014-09-23,33.05,33.46,33.0,33.05,19100,33.80555555555556,33.65092936702625,-0.24434714289552062,-0.08734814965713208,-0.15699899323838853,34.90759753593426,35.226689439351226,33.031310560648784,18.025587556109905,1.9933554817274155,6.8660022148393205
2014-09-24,33.24,33.66,33.04,33.35,51000,33.74777777777778,33.590743493621005,-0.2601329451251928,-0.12190510875074424,-0.13822783637444858,40.404040404040465,35.248696657378666,32.97330334262134,18.382330970819297,11.960132890365438,6.423034330010981
2014-09-25,33.03,33.72,33.03,33.37,15600,33.6,33.546594794896805,-0.2679408192923134,-0.15111225085905808,-0.11682856843325531,38.1551362683438,35.134383609935796,32.92561639006421,22.818639012406834,18.905472636815713,10.952987002969522
2014-09-26,33.03,33.48,32.0,32.63,73000,33.425555555555555,33.36327583591745,-0.33003598202390094,-0.18689699709202667,-0.14313898493187427,35.135135135135144,35.17813683986497,32.69286316013504,28.173431335840306,23.420074349442494,18.095226625541216
2014-09-29,32.51,32.57,31.91,31.91,54200,33.12555555555556,33.07262066873396,-0.4323608419187508,-0.23598976605737151,-0.19637107586137928,27.78761061946902,35.336709564930224,32.29329043506977,34.2745242320152,0.0,14.10851566208607
2014-09-30,31.78,32.21,31.5,32.0,54600,32.91444444444445,32.85809653498717,-0.5004232154327326,-0.2888764559324437,-0.2115467595002889,30.01808318264014,35.348887177592594,32.014112822407405,39.2900784278973,19.531249999999982,14.317108116480824
2014-10-01,32.0,32.15,31.0,31.5,39300,32.705555555555556,32.58647722798973,-0.587931648066963,-0.3486874943593476,-0.23924415370761537,29.17398945518454,35.411468115793525,31.649531884206482,46.57698621646596,18.181818181818183,12.571022727272721
2014-10-02,31.15,31.5,31.0,31.35,24800,32.47888888888889,32.33918178239179,-0.6617581220901627,-0.4113016199055106,-0.2504565021846521,16.566866267465002,35.46212025930004,31.303879740699948,53.215407754600974,12.867647058823588,16.86023841354725
2014-10-03,31.45,33.5,31.05,33.0,249100,32.462222222222216,32.471345425913434,-0.5804340419420768,-0.4451281043128239,-0.13530593762925291,40.25974025974023,35.32474672887336,31.29125327112664,51.958600046180344,73.52941176470591,34.859625668449226
2014-10-06,32.55,34.0,32.55,32.7,44700,32.42333333333333,32.517076340730746,-0.534035585507624,-0.46290960055178393,-0.07112598495584005,34.21487603305785,35.22596045324593,31.243039546754076,52.67889447309936,56.666666666666764,47.687908496732085
2014-10-07,32.75,33.55,32.35,32.95,175000,32.378888888888895,32.6036610725846,-0.47165462293924065,-0.4646586050292753,-0.006996017909965346,41.5026833631485,35.075244663458506,31.2467553365415,51.512504202231526,65.0000000000001,65.06535947712426
2014-10-08,32.85,32.85,31.3,31.6,110800,32.18222222222222,32.40292885806768,-0.5250979756513061,-0.47674647915368146,-0.04835149649762466,36.137071651090324,34.99873698829834,31.062263011701663,46.59565207060281,20.000000000000046,47.22222222222231
2014-10-09,31.85,32.1,31.05,31.25,41900,32.028888888888886,32.17234308645415,-0.5889057536946467,-0.49917833406187456,-0.08972741963277214,34.17159763313609,34.978137964984334,30.820862035015676,38.20562939486584,8.333333333333334,31.11111111111116
2014-10-10,31.15,31.25,30.65,30.85,32400,31.911111111111115,31.90787446916332,-0.6640952578175501,-0.5321617188130097,-0.1319335390045404,33.38150289017341,34.796624494093706,30.617375505906296,30.475429991053375,5.970149253731425,11.434494195688274
2014-10-13,30.9,30.9,30.0,30.5,44300,31.744444444444444,31.62629957533066,-0.7433566042635,-0.5744006959031078,-0.1689559083603922,32.217573221757334,34.70799947031357,30.33600052968644,23.039422555045906,12.5,8.934494195688258
2014-10-14,30.45,30.6,29.8,30.1,83700,31.58888888888889,31.32103966026453,-0.8288934813449309,-0.6252992529914725,-0.20359422835345842,27.6478679504814,34.50593693708332,30.087063062916684,15.113454469715249,7.142857142857161,8.537668798862867
2014-10-15,29.95,30.25,29.95,29.95,17700,31.433333333333337,31.04683172821162,-0.8984292855387075,-0.6799252595009195,-0.21850402603778796,26.891891891891888,34.40881338959183,29.789186610408176,7.380446736707487,3.5714285714285383,7.738095238095238
2014-10-16,30.0,30.2,29.6,30.0,27100,31.100000000000005,30.8374653825693,-0.9386817898439332,-0.7316765655695223,-0.20700522427441093,30.402384500745143,34.337706923938185,29.522293076061818,14.739495493605704,9.090909090909062,6.601731601731591
2014-10-17,30.1,30.6,30.05,30.45,46300,30.849999999999998,30.75997230605544,-0.9236239879196084,-0.7700660500395395,-0.15355793788006888,38.66459627329192,34.17432731255896,29.391672687441037,21.644257398367596,21.51898734177212,11.393775001369912
2014-10-20,31.5,31.5,30.3,30.5,11900,30.577777777777776,30.707977844844358,-0.8973123312789539,-0.7955153062874224,-0.10179702499153154,38.28125,34.01643789125248,29.284562108747526,25.136320890431065,27.692307692307647,19.43406804166295
